"ContentKey","Prey_OS_ID","PreyWt","Prey_Count","OS_ID","Length","Trawl_ID","Year","Start.Depth","End.Depth","Study.Area","Scientific.Name","CommonName","Start.Lat.Degree","Start.Lat.Minutes","Start.Long.Degree","Start.Long.Minutes","FishKey","region","pred.name","depth","length.range"
"62114049_89_3_1_-663_126",9980,0.647,NA,89,11.8,62114049,2019,177,177,"2G","RAJA SP","SKATE",59,18.6709,61,24.2428,"62114049_89_3_1_-663","SFA4","Skate","100-200 m","11-15"
"62114053_792_3_1_-814_449",9980,0.409,NA,792,18.1,62114053,2019,456,466,"2G","SEBASTES SP","REDFISH",59,7.7323,60,10.3829,"62114053_792_3_1_-814","SFA4","Redfish","400-500 m","16-20"
"62114053_89_3_1_-803_445",9980,0.377,NA,89,21.7,62114053,2019,456,466,"2G","RAJA SP","SKATE",59,7.7323,60,10.3829,"62114053_89_3_1_-803","SFA4","Skate","400-500 m","21-25"
"62114053_892_3_1_-801_455",9998,NA,NA,892,50,62114053,2019,456,466,"2G","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",59,7.7323,60,10.3829,"62114053_892_3_1_-801","SFA4","Greenland halibut","400-500 m","46-50"
"62114053_892_3_1_-802_451",9998,NA,NA,892,45,62114053,2019,456,466,"2G","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",59,7.7323,60,10.3829,"62114053_892_3_1_-802","SFA4","Greenland halibut","400-500 m","41-45"
"62114054_792_3_1_-822_1854",9998,NA,NA,792,22.5,62114054,2019,524,539,"2G","SEBASTES SP","REDFISH",59,11.1232,60,11.1243,"62114054_792_3_1_-822","SFA4","Redfish","500-750 m","21-25"
"62114054_892_3_1_-820_1863",9998,NA,NA,892,52,62114054,2019,524,539,"2G","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",59,11.1232,60,11.1243,"62114054_892_3_1_-820","SFA4","Greenland halibut","500-750 m","51-55"
"62114054_892_3_1_-821_1864",9998,NA,NA,892,46.5,62114054,2019,524,539,"2G","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",59,11.1232,60,11.1243,"62114054_892_3_1_-821","SFA4","Greenland halibut","500-750 m","46-50"
"62114064_892_3_1_-827_1546",9998,NA,NA,892,14,62114064,2019,176,175,"2G","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",59,57.4041,62,5.9091,"62114064_892_3_1_-827","SFA4","Greenland halibut","100-200 m","11-15"
"62114064_95_3_1_-826_1551",6000,5.76,NA,95,46,62114064,2019,176,175,"2G","RAJA HYPERBOREA = AMBLYRAJA HYPERBOREA","ARCTIC SKATE",59,57.4041,62,5.9091,"62114064_95_3_1_-826","SFA4","Skate","100-200 m","46-50"
"62114065_89_3_1_-900_1682",8111,6.752,1,89,48,62114065,2019,156,157,"2G","RAJA SP","SKATE",59,55.7879,62,50.6889,"62114065_89_3_1_-900","SFA4","Skate","100-200 m","46-50"
"62114065_89_3_1_-900_1683",8120,5.648,2,89,48,62114065,2019,156,157,"2G","RAJA SP","SKATE",59,55.7879,62,50.6889,"62114065_89_3_1_-900","SFA4","Skate","100-200 m","46-50"
"62114065_89_3_1_-900_1684",8020,0.41,NA,89,48,62114065,2019,156,157,"2G","RAJA SP","SKATE",59,55.7879,62,50.6889,"62114065_89_3_1_-900","SFA4","Skate","100-200 m","46-50"
"62114065_89_3_1_-900_1685",4950,1.48,NA,89,48,62114065,2019,156,157,"2G","RAJA SP","SKATE",59,55.7879,62,50.6889,"62114065_89_3_1_-900","SFA4","Skate","100-200 m","46-50"
"62114065_89_3_1_-900_1686",8178,5.251,1,89,48,62114065,2019,156,157,"2G","RAJA SP","SKATE",59,55.7879,62,50.6889,"62114065_89_3_1_-900","SFA4","Skate","100-200 m","46-50"
"62114065_89_3_1_-901_1672",999,7.643,NA,89,43,62114065,2019,156,157,"2G","RAJA SP","SKATE",59,55.7879,62,50.6889,"62114065_89_3_1_-901","SFA4","Skate","100-200 m","41-45"
"62114065_89_3_1_-901_1673",6930,0.554,NA,89,43,62114065,2019,156,157,"2G","RAJA SP","SKATE",59,55.7879,62,50.6889,"62114065_89_3_1_-901","SFA4","Skate","100-200 m","41-45"
"62114065_89_3_1_-901_1674",6000,1.626,NA,89,43,62114065,2019,156,157,"2G","RAJA SP","SKATE",59,55.7879,62,50.6889,"62114065_89_3_1_-901","SFA4","Skate","100-200 m","41-45"
"62114065_89_3_1_-901_1675",8019,7.198,NA,89,43,62114065,2019,156,157,"2G","RAJA SP","SKATE",59,55.7879,62,50.6889,"62114065_89_3_1_-901","SFA4","Skate","100-200 m","41-45"
"62114065_89_3_1_-901_1676",8074,5.614,1,89,43,62114065,2019,156,157,"2G","RAJA SP","SKATE",59,55.7879,62,50.6889,"62114065_89_3_1_-901","SFA4","Skate","100-200 m","41-45"
"62114065_89_3_1_-901_1677",8111,3.126,1,89,43,62114065,2019,156,157,"2G","RAJA SP","SKATE",59,55.7879,62,50.6889,"62114065_89_3_1_-901","SFA4","Skate","100-200 m","41-45"
"62114065_89_3_1_-901_1678",9980,8.987,NA,89,43,62114065,2019,156,157,"2G","RAJA SP","SKATE",59,55.7879,62,50.6889,"62114065_89_3_1_-901","SFA4","Skate","100-200 m","41-45"
"62114065_89_3_1_-902_1687",853,15.836,1,89,44.5,62114065,2019,156,157,"2G","RAJA SP","SKATE",59,55.7879,62,50.6889,"62114065_89_3_1_-902","SFA4","Skate","100-200 m","41-45"
"62114065_89_3_1_-902_1688",8138,13.076,1,89,44.5,62114065,2019,156,157,"2G","RAJA SP","SKATE",59,55.7879,62,50.6889,"62114065_89_3_1_-902","SFA4","Skate","100-200 m","41-45"
"62114065_89_3_1_-902_1689",8020,2.396,NA,89,44.5,62114065,2019,156,157,"2G","RAJA SP","SKATE",59,55.7879,62,50.6889,"62114065_89_3_1_-902","SFA4","Skate","100-200 m","41-45"
"62114065_89_3_1_-902_1690",6000,7.301,NA,89,44.5,62114065,2019,156,157,"2G","RAJA SP","SKATE",59,55.7879,62,50.6889,"62114065_89_3_1_-902","SFA4","Skate","100-200 m","41-45"
"62114072_792_3_1_-1098_1669",7933,0.21,NA,792,17,62114072,2019,341,341,"2G","SEBASTES SP","REDFISH",60,18.5443,61,14.8388,"62114072_792_3_1_-1098","SFA4","Redfish","300-400 m","16-20"
"62114072_792_3_1_-1098_1670",999,2.14,NA,792,17,62114072,2019,341,341,"2G","SEBASTES SP","REDFISH",60,18.5443,61,14.8388,"62114072_792_3_1_-1098","SFA4","Redfish","300-400 m","16-20"
"62114072_892_3_1_-1102_1658",9998,NA,NA,892,15.3,62114072,2019,341,341,"2G","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,18.5443,61,14.8388,"62114072_892_3_1_-1102","SFA4","Greenland halibut","300-400 m","11-15"
"62114076_89_3_1_-1103_1887",999,74.582,NA,89,144,62114076,2019,465,464,"2G","RAJA SP","SKATE",60,38.075,61,22.8561,"62114076_89_3_1_-1103","SFA4","Skate","400-500 m","141-145"
"62114076_89_3_1_-1103_1888",999,0,NA,89,144,62114076,2019,465,464,"2G","RAJA SP","SKATE",60,38.075,61,22.8561,"62114076_89_3_1_-1103","SFA4","Skate","400-500 m","141-145"
"62114076_89_3_1_-1103_1889",999,0,NA,89,144,62114076,2019,465,464,"2G","RAJA SP","SKATE",60,38.075,61,22.8561,"62114076_89_3_1_-1103","SFA4","Skate","400-500 m","141-145"
"62114076_89_3_1_-1104_1890",4846,3.178,NA,89,172,62114076,2019,465,464,"2G","RAJA SP","SKATE",60,38.075,61,22.8561,"62114076_89_3_1_-1104","SFA4","Skate","400-500 m","171-175"
"62114076_89_3_1_-1104_1891",9980,20.567,NA,89,172,62114076,2019,465,464,"2G","RAJA SP","SKATE",60,38.075,61,22.8561,"62114076_89_3_1_-1104","SFA4","Skate","400-500 m","171-175"
"62114076_892_3_1_-1105_1874",1101,0.264,NA,892,46.2,62114076,2019,465,464,"2G","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,38.075,61,22.8561,"62114076_892_3_1_-1105","SFA4","Greenland halibut","400-500 m","46-50"
"62114076_892_3_1_-1105_1875",8360,0.23,NA,892,46.2,62114076,2019,465,464,"2G","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,38.075,61,22.8561,"62114076_892_3_1_-1105","SFA4","Greenland halibut","400-500 m","46-50"
"62114076_892_3_1_-1106_1869",9998,NA,NA,892,23.2,62114076,2019,465,464,"2G","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,38.075,61,22.8561,"62114076_892_3_1_-1106","SFA4","Greenland halibut","400-500 m","21-25"
"62114078_89_3_1_-1118_703",9998,NA,NA,89,46,62114078,2019,391,391,"2G","RAJA SP","SKATE",60,32.04,62,31.5734,"62114078_89_3_1_-1118","SFA4","Skate","300-400 m","46-50"
"62114078_89_3_1_-1119_685",4545,0.005,NA,89,39.1,62114078,2019,391,391,"2G","RAJA SP","SKATE",60,32.04,62,31.5734,"62114078_89_3_1_-1119","SFA4","Skate","300-400 m","36-40"
"62114078_89_3_1_-1119_686",2585,0.052,NA,89,39.1,62114078,2019,391,391,"2G","RAJA SP","SKATE",60,32.04,62,31.5734,"62114078_89_3_1_-1119","SFA4","Skate","300-400 m","36-40"
"62114078_89_3_1_-1119_687",9980,1.854,NA,89,39.1,62114078,2019,391,391,"2G","RAJA SP","SKATE",60,32.04,62,31.5734,"62114078_89_3_1_-1119","SFA4","Skate","300-400 m","36-40"
"62114078_89_3_1_-1119_688",6000,0.037,NA,89,39.1,62114078,2019,391,391,"2G","RAJA SP","SKATE",60,32.04,62,31.5734,"62114078_89_3_1_-1119","SFA4","Skate","300-400 m","36-40"
"62114078_892_3_1_-1109_1559",999,63.744,NA,892,80.5,62114078,2019,391,391,"2G","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,32.04,62,31.5734,"62114078_892_3_1_-1109","SFA4","Greenland halibut","300-400 m","76-80"
"62114078_892_3_1_-1109_1560",792,0,NA,892,80.5,62114078,2019,391,391,"2G","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,32.04,62,31.5734,"62114078_892_3_1_-1109","SFA4","Greenland halibut","300-400 m","76-80"
"62114078_892_3_1_-1109_1561",792,0,NA,892,80.5,62114078,2019,391,391,"2G","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,32.04,62,31.5734,"62114078_892_3_1_-1109","SFA4","Greenland halibut","300-400 m","76-80"
"62114078_892_3_1_-1110_1556",9998,NA,NA,892,79,62114078,2019,391,391,"2G","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,32.04,62,31.5734,"62114078_892_3_1_-1110","SFA4","Greenland halibut","300-400 m","76-80"
"62114078_892_3_1_-1112_706",9998,NA,NA,892,55.6,62114078,2019,391,391,"2G","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,32.04,62,31.5734,"62114078_892_3_1_-1112","SFA4","Greenland halibut","300-400 m","51-55"
"62114078_892_3_1_-1113_705",9998,NA,NA,892,50.3,62114078,2019,391,391,"2G","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,32.04,62,31.5734,"62114078_892_3_1_-1113","SFA4","Greenland halibut","300-400 m","46-50"
"62114079_792_3_1_-1125_1526",9998,NA,NA,792,26.4,62114079,2019,291,289,"2G","SEBASTES SP","REDFISH",60,23.0049,62,53.6363,"62114079_792_3_1_-1125","SFA4","Redfish","200-300 m","26-30"
"62114079_792_3_1_-1126_1528",8112,2.461,1,792,27.3,62114079,2019,291,289,"2G","SEBASTES SP","REDFISH",60,23.0049,62,53.6363,"62114079_792_3_1_-1126","SFA4","Redfish","200-300 m","26-30"
"62114079_792_3_1_-1127_1527",8020,3.145,NA,792,26.2,62114079,2019,291,289,"2G","SEBASTES SP","REDFISH",60,23.0049,62,53.6363,"62114079_792_3_1_-1127","SFA4","Redfish","200-300 m","26-30"
"62114079_892_3_1_-1111_1539",8111,5.473,1,892,75.8,62114079,2019,291,289,"2G","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,23.0049,62,53.6363,"62114079_892_3_1_-1111","SFA4","Greenland halibut","200-300 m","71-75"
"62114079_892_3_1_-1111_1540",8112,13.031,3,892,75.8,62114079,2019,291,289,"2G","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,23.0049,62,53.6363,"62114079_892_3_1_-1111","SFA4","Greenland halibut","200-300 m","71-75"
"62114079_892_3_1_-1111_1541",8112,10.326,2,892,75.8,62114079,2019,291,289,"2G","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,23.0049,62,53.6363,"62114079_892_3_1_-1111","SFA4","Greenland halibut","200-300 m","71-75"
"62114079_892_3_1_-1111_1542",8020,8.65,1,892,75.8,62114079,2019,291,289,"2G","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,23.0049,62,53.6363,"62114079_892_3_1_-1111","SFA4","Greenland halibut","200-300 m","71-75"
"62114079_892_3_1_-1111_1543",8483,0.255,1,892,75.8,62114079,2019,291,289,"2G","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,23.0049,62,53.6363,"62114079_892_3_1_-1111","SFA4","Greenland halibut","200-300 m","71-75"
"62114079_892_3_1_-1111_1544",451,13.804,1,892,75.8,62114079,2019,291,289,"2G","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,23.0049,62,53.6363,"62114079_892_3_1_-1111","SFA4","Greenland halibut","200-300 m","71-75"
"62114079_892_3_1_-1111_1545",451,6.403,1,892,75.8,62114079,2019,291,289,"2G","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,23.0049,62,53.6363,"62114079_892_3_1_-1111","SFA4","Greenland halibut","200-300 m","71-75"
"62114079_892_3_1_-1121_1533",8112,10.134,1,892,45.5,62114079,2019,291,289,"2G","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,23.0049,62,53.6363,"62114079_892_3_1_-1121","SFA4","Greenland halibut","200-300 m","41-45"
"62114079_892_3_1_-1121_1534",8111,5.093,1,892,45.5,62114079,2019,291,289,"2G","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,23.0049,62,53.6363,"62114079_892_3_1_-1121","SFA4","Greenland halibut","200-300 m","41-45"
"62114079_892_3_1_-1122_1532",9998,NA,NA,892,42.5,62114079,2019,291,289,"2G","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,23.0049,62,53.6363,"62114079_892_3_1_-1122","SFA4","Greenland halibut","200-300 m","41-45"
"62114079_892_3_1_-1123_1529",8111,1.308,NA,892,41.2,62114079,2019,291,289,"2G","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,23.0049,62,53.6363,"62114079_892_3_1_-1123","SFA4","Greenland halibut","200-300 m","41-45"
"62114079_892_3_1_-1123_1530",8110,1.64,NA,892,41.2,62114079,2019,291,289,"2G","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,23.0049,62,53.6363,"62114079_892_3_1_-1123","SFA4","Greenland halibut","200-300 m","41-45"
"62114079_892_3_1_-1123_1531",8020,9.837,NA,892,41.2,62114079,2019,291,289,"2G","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,23.0049,62,53.6363,"62114079_892_3_1_-1123","SFA4","Greenland halibut","200-300 m","41-45"
"62114079_892_3_1_-1124_1537",8112,9.623,1,892,38.4,62114079,2019,291,289,"2G","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,23.0049,62,53.6363,"62114079_892_3_1_-1124","SFA4","Greenland halibut","200-300 m","36-40"
"62114079_892_3_1_-1124_1538",8020,5.702,NA,892,38.4,62114079,2019,291,289,"2G","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,23.0049,62,53.6363,"62114079_892_3_1_-1124","SFA4","Greenland halibut","200-300 m","36-40"
"62114103_792_3_1_-1301_348",9980,0.021,NA,792,14.6,62114103,2019,330,335,"SFA2EX","SEBASTES SP","REDFISH",62,17.9511,62,37.9658,"62114103_792_3_1_-1301","EAZ","Redfish","300-400 m","11-15"
"62114103_792_3_1_-1302_357",9980,0.034,NA,792,14,62114103,2019,330,335,"SFA2EX","SEBASTES SP","REDFISH",62,17.9511,62,37.9658,"62114103_792_3_1_-1302","EAZ","Redfish","300-400 m","11-15"
"62114103_792_3_1_-1303_356",9980,0.036,NA,792,15.2,62114103,2019,330,335,"SFA2EX","SEBASTES SP","REDFISH",62,17.9511,62,37.9658,"62114103_792_3_1_-1303","EAZ","Redfish","300-400 m","11-15"
"62114103_792_3_1_-1304_350",9998,NA,NA,792,18.5,62114103,2019,330,335,"SFA2EX","SEBASTES SP","REDFISH",62,17.9511,62,37.9658,"62114103_792_3_1_-1304","EAZ","Redfish","300-400 m","16-20"
"62114103_792_3_1_-1305_352",9980,0.117,NA,792,17.8,62114103,2019,330,335,"SFA2EX","SEBASTES SP","REDFISH",62,17.9511,62,37.9658,"62114103_792_3_1_-1305","EAZ","Redfish","300-400 m","16-20"
"62114103_792_3_1_-1306_351",9980,0.114,NA,792,19.6,62114103,2019,330,335,"SFA2EX","SEBASTES SP","REDFISH",62,17.9511,62,37.9658,"62114103_792_3_1_-1306","EAZ","Redfish","300-400 m","16-20"
"62114103_89_3_1_-1318_355",9998,NA,NA,89,10.8,62114103,2019,330,335,"SFA2EX","RAJA SP","SKATE",62,17.9511,62,37.9658,"62114103_89_3_1_-1318","EAZ","Skate","300-400 m","6-10"
"62114103_89_3_1_-1319_361",9980,0.536,NA,89,27.5,62114103,2019,330,335,"SFA2EX","RAJA SP","SKATE",62,17.9511,62,37.9658,"62114103_89_3_1_-1319","EAZ","Skate","300-400 m","26-30"
"62114103_892_3_1_-1320_365",10011,8.23,1,892,24.3,62114103,2019,330,335,"SFA2EX","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",62,17.9511,62,37.9658,"62114103_892_3_1_-1320","EAZ","Greenland halibut","300-400 m","21-25"
"62114103_892_3_1_-1321_358",9998,NA,NA,892,27.4,62114103,2019,330,335,"SFA2EX","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",62,17.9511,62,37.9658,"62114103_892_3_1_-1321","EAZ","Greenland halibut","300-400 m","26-30"
"62114103_892_3_1_-1322_376",4769,12.437,2,892,33.3,62114103,2019,330,335,"SFA2EX","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",62,17.9511,62,37.9658,"62114103_892_3_1_-1322","EAZ","Greenland halibut","300-400 m","31-35"
"62114103_892_3_1_-1322_377",10011,4.796,NA,892,33.3,62114103,2019,330,335,"SFA2EX","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",62,17.9511,62,37.9658,"62114103_892_3_1_-1322","EAZ","Greenland halibut","300-400 m","31-35"
"62114103_892_3_1_-1322_378",999,2.711,NA,892,33.3,62114103,2019,330,335,"SFA2EX","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",62,17.9511,62,37.9658,"62114103_892_3_1_-1322","EAZ","Greenland halibut","300-400 m","31-35"
"62114103_892_3_1_-1323_363",9998,NA,NA,892,37.6,62114103,2019,330,335,"SFA2EX","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",62,17.9511,62,37.9658,"62114103_892_3_1_-1323","EAZ","Greenland halibut","300-400 m","36-40"
"62114103_892_3_1_-1324_379",999,9.609,NA,892,42.1,62114103,2019,330,335,"SFA2EX","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",62,17.9511,62,37.9658,"62114103_892_3_1_-1324","EAZ","Greenland halibut","300-400 m","41-45"
"62114103_892_3_1_-1325_364",9980,0.02,NA,892,28.9,62114103,2019,330,335,"SFA2EX","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",62,17.9511,62,37.9658,"62114103_892_3_1_-1325","EAZ","Greenland halibut","300-400 m","26-30"
"62114104_792_3_1_-1326_847",6083,0.203,NA,792,21.3,62114104,2019,374,371,"SFA2EX","SEBASTES SP","REDFISH",62,15.2921,62,31.8474,"62114104_792_3_1_-1326","EAZ","Redfish","300-400 m","21-25"
"62114104_892_3_1_-1329_866",4769,8.6,1,892,33,62114104,2019,374,371,"SFA2EX","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",62,15.2921,62,31.8474,"62114104_892_3_1_-1329","EAZ","Greenland halibut","300-400 m","31-35"
"62114104_892_3_1_-1330_865",7994,0.495,1,892,41.1,62114104,2019,374,371,"SFA2EX","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",62,15.2921,62,31.8474,"62114104_892_3_1_-1330","EAZ","Greenland halibut","300-400 m","41-45"
"62114110_794_3_1_-1348_35",7991,0.489,1,794,19.2,62114110,2019,579,573,"SFA2EX","SEBASTES MENTELLA","DEEP WATER REDFISH",62,41.6604,61,27.0828,"62114110_794_3_1_-1348","EAZ","Redfish","500-750 m","16-20"
"62114110_794_3_1_-1349_36",9998,NA,NA,794,25.2,62114110,2019,579,573,"SFA2EX","SEBASTES MENTELLA","DEEP WATER REDFISH",62,41.6604,61,27.0828,"62114110_794_3_1_-1349","EAZ","Redfish","500-750 m","21-25"
"62114110_794_3_1_-1350_34",9998,NA,NA,794,25.8,62114110,2019,579,573,"SFA2EX","SEBASTES MENTELLA","DEEP WATER REDFISH",62,41.6604,61,27.0828,"62114110_794_3_1_-1350","EAZ","Redfish","500-750 m","21-25"
"62114110_892_3_1_-1347_51",9998,NA,NA,892,44.3,62114110,2019,579,573,"SFA2EX","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",62,41.6604,61,27.0828,"62114110_892_3_1_-1347","EAZ","Greenland halibut","500-750 m","41-45"
"62114110_90_3_1_-1346_54",999,0.65,NA,90,40.4,62114110,2019,579,573,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",62,41.6604,61,27.0828,"62114110_90_3_1_-1346","EAZ","Skate","500-750 m","36-40"
"62114110_90_3_1_-1346_55",4545,0.031,NA,90,40.4,62114110,2019,579,573,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",62,41.6604,61,27.0828,"62114110_90_3_1_-1346","EAZ","Skate","500-750 m","36-40"
"62114110_90_3_1_-1346_56",6967,0.011,NA,90,40.4,62114110,2019,579,573,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",62,41.6604,61,27.0828,"62114110_90_3_1_-1346","EAZ","Skate","500-750 m","36-40"
"62114110_90_3_1_-1346_57",6967,0.031,1,90,40.4,62114110,2019,579,573,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",62,41.6604,61,27.0828,"62114110_90_3_1_-1346","EAZ","Skate","500-750 m","36-40"
"62114110_90_3_1_-1346_58",999,3.454,NA,90,40.4,62114110,2019,579,573,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",62,41.6604,61,27.0828,"62114110_90_3_1_-1346","EAZ","Skate","500-750 m","36-40"
"62114111_794_3_1_-1357_4",9980,0.383,NA,794,21.1,62114111,2019,442,445,"SFA2EX","SEBASTES MENTELLA","DEEP WATER REDFISH",62,47.5267,61,21.9324,"62114111_794_3_1_-1357","EAZ","Redfish","400-500 m","21-25"
"62114111_794_3_1_-1358_2",7991,0.234,NA,794,27.3,62114111,2019,442,445,"SFA2EX","SEBASTES MENTELLA","DEEP WATER REDFISH",62,47.5267,61,21.9324,"62114111_794_3_1_-1358","EAZ","Redfish","400-500 m","26-30"
"62114111_794_3_1_-1358_3",4545,0.107,NA,794,27.3,62114111,2019,442,445,"SFA2EX","SEBASTES MENTELLA","DEEP WATER REDFISH",62,47.5267,61,21.9324,"62114111_794_3_1_-1358","EAZ","Redfish","400-500 m","26-30"
"62114111_892_3_1_-1353_5",9998,NA,NA,892,25.4,62114111,2019,442,445,"SFA2EX","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",62,47.5267,61,21.9324,"62114111_892_3_1_-1353","EAZ","Greenland halibut","400-500 m","21-25"
"62114111_892_3_1_-1354_6",9980,0.76,NA,892,32,62114111,2019,442,445,"SFA2EX","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",62,47.5267,61,21.9324,"62114111_892_3_1_-1354","EAZ","Greenland halibut","400-500 m","31-35"
"62114111_892_3_1_-1355_10",999,7.984,NA,892,44.5,62114111,2019,442,445,"SFA2EX","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",62,47.5267,61,21.9324,"62114111_892_3_1_-1355","EAZ","Greenland halibut","400-500 m","41-45"
"62114111_892_3_1_-1356_7",9998,NA,NA,892,51.4,62114111,2019,442,445,"SFA2EX","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",62,47.5267,61,21.9324,"62114111_892_3_1_-1356","EAZ","Greenland halibut","400-500 m","51-55"
"62114113_794_3_1_-1365_748",7994,4.36,20,794,28,62114113,2019,385,385,"SFA2EX","SEBASTES MENTELLA","DEEP WATER REDFISH",62,57.8848,61,15.5434,"62114113_794_3_1_-1365","EAZ","Redfish","300-400 m","26-30"
"62114113_794_3_1_-1366_743",6000,0.191,NA,794,30.9,62114113,2019,385,385,"SFA2EX","SEBASTES MENTELLA","DEEP WATER REDFISH",62,57.8848,61,15.5434,"62114113_794_3_1_-1366","EAZ","Redfish","300-400 m","26-30"
"62114113_89_3_1_-1360_740",6930,0.285,NA,89,15.1,62114113,2019,385,385,"SFA2EX","RAJA SP","SKATE",62,57.8848,61,15.5434,"62114113_89_3_1_-1360","EAZ","Skate","300-400 m","11-15"
"62114113_89_3_1_-1369_741",6930,0.117,NA,89,11.9,62114113,2019,385,385,"SFA2EX","RAJA SP","SKATE",62,57.8848,61,15.5434,"62114113_89_3_1_-1369","EAZ","Skate","300-400 m","11-15"
"62114113_892_3_1_-1367_744",9998,NA,NA,892,36.2,62114113,2019,385,385,"SFA2EX","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",62,57.8848,61,15.5434,"62114113_892_3_1_-1367","EAZ","Greenland halibut","300-400 m","36-40"
"62114113_892_3_1_-1368_749",999,1.617,NA,892,62.8,62114113,2019,385,385,"SFA2EX","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",62,57.8848,61,15.5434,"62114113_892_3_1_-1368","EAZ","Greenland halibut","300-400 m","61-65"
"62114113_892_3_1_-1368_750",999,0,NA,892,62.8,62114113,2019,385,385,"SFA2EX","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",62,57.8848,61,15.5434,"62114113_892_3_1_-1368","EAZ","Greenland halibut","300-400 m","61-65"
